date,air_humidity_id,cloud_coverage_id,air_pressure_id,sun_hours_id,output
1531850400000,36,50,1013.7,3.4,1.18
1531893600000,54,25,1013.5,25.2,1.55
1531915200000,34,38,1012.9,105.0,5.28
1531936800000,45,13,1012.9,4.3,0.8
1531980000000,58,25,1013.2,29.9,1.78
1532001600000,29,38,1012.4,109.9,11.06
1532023200000,38,50,1012.3,2.6,1.03
1532066400000,51,25,1011.0,28.5,1.3
1532088000000,25,50,1008.5,116.8,11.82
1532109600000,45,50,1008.1,2.9,1.57
1532174400000,51,88,1007.1,59.2,12.36
1532196000000,65,38,1005.6,3.4,0.78
1532239200000,67,38,1007.8,25.6,1.74
1532260800000,38,50,1007.8,32.4,6.25
1532282400000,42,25,1008.0,4.6,0.85
1532325600000,62,13,1010.6,28.9,1.4
1532347200000,41,63,1010.5,103.5,12.24
1532368800000,56,50,1010.9,3.9,0.72
1532412000000,63,13,1012.6,27.9,1.05
1532433600000,41,38,1012.6,96.0,12.16
1532455200000,48,13,1013.1,4.0,0.87
1532498400000,63,0,1015.5,30.7,0.94
1532520000000,33,13,1015.1,125.5,10.19
1532541600000,59,25,1015.4,4.3,0.74
1532584800000,59,13,1017.7,26.3,1.07
1532606400000,31,13,1018.4,99.7,11.79
1532628000000,34,25,1019.4,3.5,0.7
1532671200000,72,13,1023.6,24.8,0.99
1532692800000,31,13,1023.3,102.2,11.63
1532714400000,57,13,1022.1,3.6,0.69
1532757600000,73,88,1018.8,18.2,1.6
1532779200000,70,88,1017.0,50.3,6.04
1532800800000,73,88,1014.7,0.8,0.68
1532844000000,100,100,1013.5,6.9,1.3
1532865600000,66,88,1013.9,48.7,4.33
1532887200000,82,38,1015.8,2.4,0.82
1532930400000,82,50,1018.0,19.7,1.06
1532952000000,62,88,1018.6,76.2,8.97
1532973600000,75,88,1018.4,3.1,0.58
1533016800000,83,100,1020.5,8.6,2.24
1533038400000,48,50,1020.1,98.6,10.74
1533060000000,69,13,1019.8,2.8,0.61
1533103200000,76,50,1020.3,22.0,1.38
1533124800000,45,25,1020.0,99.2,8.84
1533146400000,62,63,1020.1,1.8,0.98
1533189600000,84,88,1020.2,14.0,1.15
1533211200000,57,75,1018.2,83.0,9.94
1533232800000,61,88,1017.6,0.9,0.54
1533276000000,66,25,1017.8,23.2,0.96
1533297600000,34,50,1016.4,103.2,12.02
1533319200000,42,50,1014.3,2.3,0.76
1533362400000,72,88,1011.5,11.7,1.02
1533384000000,61,63,1010.5,69.4,10.75
1533405600000,72,50,1010.6,1.2,0.73
1533448800000,72,38,1009.3,20.7,1.47
1533470400000,49,63,1006.6,93.1,10.26
1533492000000,65,25,1007.7,1.8,0.97
1533535200000,65,50,1010.7,14.5,1.43
1533556800000,35,38,1010.7,103.6,11.28
1533578400000,41,88,1010.8,1.6,0.48
1533621600000,67,13,1013.1,25.4,1.1
1533643200000,39,38,1013.5,98.3,6.53
1533664800000,55,50,1013.4,2.1,0.71
1533708000000,78,75,1013.2,12.9,1.11
1533729600000,42,75,1013.0,80.7,11.55
1533751200000,41,100,1011.3,0.8,0.79
1533794400000,77,100,1012.5,5.9,1.17
1533816000000,46,38,1013.4,90.0,6.5
1533837600000,58,63,1013.7,1.6,0.52
1533880800000,78,100,1008.7,8.0,0.73
1533902400000,54,38,1007.5,93.5,9.8
1533924000000,45,50,1010.6,2.0,0.72
1533967200000,59,13,1015.3,25.8,0.93
1533988800000,33,75,1014.2,43.7,10.48
1534010400000,57,88,1011.3,1.1,0.23
1534053600000,81,75,1003.3,16.2,1.18
1534075200000,74,100,1003.8,61.1,2.97
1534096800000,91,100,1006.7,0.6,0.13
1534140000000,72,13,1009.3,23.2,0.65
1534161600000,37,13,1009.5,102.0,12.44
1534183200000,43,25,1009.4,1.6,0.53
1534226400000,66,63,1010.3,19.9,1.56
1534248000000,57,88,1010.0,47.0,0.96
1534269600000,68,100,1008.6,0.6,0.11
1534312800000,94,100,1009.6,9.9,1.51
1534334400000,61,38,1012.0,81.9,3.38
1534356000000,65,75,1013.7,0.8,0.49
1534399200000,75,38,1015.8,13.1,0.77
1534442400000,70,100,1014.7,0.8,0.71
1534485600000,76,88,1014.3,12.3,1.28
1534507200000,44,88,1012.7,59.1,9.17
1534528800000,91,100,1013.1,0.3,0.54
1534572000000,78,13,1015.8,19.4,0.73
1534593600000,44,75,1013.9,85.2,7.01
1534615200000,58,100,1011.4,0.4,0.21
1534658400000,68,50,1010.6,19.4,1.09
1534680000000,44,75,1011.6,80.2,11.16
1534701600000,49,88,1011.7,0.4,0.43
1534744800000,78,50,1007.7,17.4,0.89
1534766400000,60,100,1006.3,42.0,5.66
1534831200000,61,0,1014.9,17.2,0.76
1534852800000,41,25,1017.0,85.0,11.22
1534874400000,32,25,1018.5,0.6,0.28
1534917600000,55,38,1019.1,14.4,0.9
1534939200000,44,88,1016.1,58.6,4.14
1534960800000,57,88,1012.4,0.2,0.18
1535004000000,65,75,1009.6,11.0,0.89
1535025600000,50,88,1009.2,24.0,3.66
1535090400000,76,75,1001.2,3.6,1.16
1535112000000,49,88,999.8,45.2,3.53
1535133600000,71,100,999.3,0.1,0.14
1535176800000,79,25,1003.6,14.7,0.87
1535198400000,46,63,1004.3,68.1,11.76
1535220000000,64,50,1004.8,0.2,0.26
1535263200000,91,75,1005.8,8.6,1.2
1535284800000,58,50,1006.5,60.0,5.15
1535306400000,85,50,1008.0,0.1,0.34
1535349600000,75,100,1011.7,11.8,0.97
1535371200000,50,50,1012.2,50.1,7.5
1535392800000,86,100,1012.5,0.0,0.03
1535436000000,91,88,1011.1,3.6,0.52
1535457600000,62,88,1012.9,56.3,1.43
1535479200000,73,88,1016.0,0.0,0.22
1535522400000,86,13,1019.9,7.9,0.87
1535544000000,54,75,1019.6,45.2,2.53
1535565600000,79,25,1019.1,0.0,0.02
1535608800000,83,100,1016.2,5.3,1.02
1535630400000,63,100,1015.9,20.5,5.91
1535652000000,75,100,1016.6,0.0,0.01
1535695200000,96,100,1018.0,4.4,0.1
1535716800000,86,100,1019.2,19.5,1.17
1535738400000,92,100,1020.6,0.0,0.0
1535781600000,93,100,1020.8,3.0,0.59
1535803200000,65,75,1022.3,18.0,9.21
1535824800000,78,25,1024.7,0.0,0.15
1535868000000,90,13,1028.3,12.2,0.63
1535889600000,47,13,1028.5,69.7,11.12
1535911200000,58,13,1028.2,0.0,0.14
1535954400000,74,0,1027.5,11.4,0.59
1535976000000,41,50,1025.5,61.3,10.96
1535997600000,59,25,1023.4,0.0,0.21
1536040800000,69,50,1020.8,9.8,0.53
1536062400000,49,88,1019.5,26.7,6.87
1536084000000,69,75,1019.6,0.0,0.21
1536148800000,55,38,1020.9,50.2,4.01
1536170400000,70,88,1020.8,0.0,0.0
1536213600000,94,100,1020.8,3.0,0.24
1536235200000,70,50,1020.0,47.6,2.69
1536256800000,76,25,1019.1,0.0,0.01
1536300000000,98,100,1017.3,3.2,0.32
1536321600000,84,100,1016.2,13.0,1.78
1536343200000,84,88,1015.0,0.0,0.02
1536408000000,72,75,1015.0,13.2,2.05
1536429600000,74,25,1017.2,0.0,0.05
1536472800000,70,50,1020.4,7.6,0.6
1536494400000,53,50,1020.9,34.9,9.77
1536516000000,81,13,1021.8,0.0,0.03
1536559200000,83,63,1019.8,9.2,0.87
1536580800000,69,100,1016.9,30.8,0.85
1536602400000,90,88,1015.3,0.0,0.14
1536645600000,85,63,1013.7,7.1,0.45
1536667200000,68,100,1010.0,28.3,1.51
1536688800000,92,100,1001.4,0.0,0.01
1536732000000,75,50,1002.7,9.0,0.68
1536753600000,54,63,1002.7,53.1,8.4
1536775200000,55,13,1004.6,0.0,0.03
1536818400000,76,13,1011.5,9.2,0.55
1536840000000,49,63,1013.3,57.1,8.24
1536861600000,53,88,1013.1,0.0,0.03
1536904800000,78,88,1012.1,7.3,0.42
1536926400000,48,75,1011.6,45.1,7.7
1536948000000,65,75,1011.9,0.0,0.01
1536991200000,84,100,1008.5,3.5,0.36
1537012800000,53,63,1009.0,49.7,10.95
1537034400000,53,13,1011.0,0.0,0.01
1537077600000,82,13,1015.4,8.0,0.4
1537099200000,46,63,1016.0,52.5,9.01
1537120800000,53,88,1015.4,0.0,0.0
1537164000000,92,100,1005.9,3.9,0.27
1537185600000,74,88,1007.8,38.6,4.55
1537250400000,77,88,1012.7,3.1,0.4
1537272000000,66,50,1010.2,39.4,11.07
1537293600000,70,13,1008.0,0.0,0.0
1537336800000,73,13,1005.6,6.6,0.49
1537358400000,48,13,1007.4,41.9,6.01
1537380000000,65,38,1008.8,0.0,0.0
1537423200000,76,75,1005.5,5.4,0.38
1537444800000,47,88,1007.2,22.6,2.83
1537466400000,59,88,1007.4,0.0,0.0
1537509600000,90,100,1004.5,1.2,0.19
1537531200000,70,88,998.3,27.7,2.75
1537552800000,73,100,992.7,0.0,0.0
1537596000000,68,75,990.3,4.1,0.25
1537617600000,50,50,995.3,32.5,11.39
1537639200000,59,38,997.3,0.0,0.0
1537682400000,82,13,996.8,5.7,0.33
1537704000000,54,75,998.6,25.1,9.75
1537725600000,63,100,1001.1,0.0,0.0
1537768800000,66,0,1007.5,5.1,0.28
1537790400000,45,75,1011.7,35.8,8.34
1537812000000,45,50,1016.2,0.0,0.0
1537855200000,66,13,1025.2,5.2,0.28
1537876800000,31,13,1025.7,41.4,11.14
1537898400000,58,100,1023.4,0.0,0.0
1537941600000,93,100,1009.0,2.2,0.01
1537963200000,77,100,1000.9,19.5,1.19
1537984800000,94,75,1003.1,0.0,0.0
1538028000000,60,88,1010.2,1.8,0.15
1538049600000,52,100,1010.2,23.2,1.47
1538071200000,92,100,1000.6,0.0,0.0
1538114400000,88,100,1007.7,1.7,0.08
1538136000000,64,100,1012.6,15.4,7.87
1538157600000,70,25,1017.0,0.0,0.0
1538200800000,67,75,1020.3,2.4,0.26
1538222400000,38,75,1016.1,28.8,5.98
1538244000000,77,88,1010.0,0.0,0.0
1538287200000,72,100,1004.4,2.0,0.09
1538308800000,66,75,1004.1,33.4,2.1
1538330400000,86,38,1004.3,0.0,0.0
1538373600000,91,100,1005.6,2.2,0.19
1538395200000,75,75,1006.6,28.0,4.83
1538416800000,87,38,1007.6,0.0,0.0
1538460000000,97,50,1003.9,2.7,0.35
1538481600000,72,88,999.5,22.7,1.89
1538503200000,88,88,994.0,0.0,0.0
1538546400000,91,75,997.0,2.5,0.11
1538568000000,67,38,1004.6,25.3,10.57
1538589600000,76,25,1009.7,0.0,0.0
1538632800000,90,38,1016.2,3.4,0.2
1538654400000,58,75,1016.9,21.5,7.72
1538676000000,75,100,1015.1,0.0,0.0
1538719200000,82,75,1006.2,1.8,0.01
1538740800000,56,50,1008.3,30.0,6.05
1538762400000,67,38,1009.2,0.0,0.0
1538805600000,80,75,1007.1,1.2,0.07
1538827200000,58,88,1007.3,14.5,2.54
1538848800000,69,88,1007.7,0.0,0.0
1538892000000,85,100,1010.5,0.8,0.03
1538913600000,57,13,1013.9,24.9,10.16
1538935200000,62,50,1017.5,0.0,0.0
1538978400000,80,100,1014.4,1.2,0.0
1539000000000,81,100,1011.8,10.7,1.11
1539021600000,80,88,1010.7,0.0,0.0
1539064800000,89,100,1010.5,0.8,0.03
1539086400000,71,100,1010.6,14.0,0.92
1539108000000,73,88,1009.9,0.0,0.0
1539151200000,75,100,1016.0,0.8,0.04
1539172800000,70,100,1021.8,12.8,0.66
1539194400000,79,100,1025.3,0.0,0.0
1539237600000,92,25,1028.0,1.9,0.06
1539259200000,86,100,1028.3,9.5,9.38
1539280800000,97,100,1026.6,0.0,0.0
1539324000000,95,50,1023.4,1.5,0.0
1539345600000,65,13,1022.4,22.6,8.47
1539367200000,89,13,1022.3,0.0,0.0
1539410400000,92,63,1021.9,1.4,0.04
1539432000000,63,88,1021.3,22.6,6.0
1539453600000,74,88,1021.2,0.0,0.0
1539496800000,88,13,1019.6,1.5,0.03
1539518400000,64,25,1018.2,22.5,8.93
1539540000000,81,13,1015.8,0.0,0.0
1539583200000,86,13,1014.7,1.3,0.03
1539604800000,54,0,1014.5,19.6,8.52
1539626400000,79,25,1014.0,0.0,0.0
1539669600000,93,38,1016.6,1.0,0.0
1539691200000,77,100,1019.0,9.1,1.59
1539712800000,86,100,1020.0,0.0,0.0
1539777600000,83,100,1017.6,7.1,6.03
1539799200000,92,88,1017.0,0.0,0.0
1539885600000,62,0,1019.6,0.0,0.0
1539950400000,58,13,1022.6,20.6,9.22
1539972000000,61,50,1021.7,0.0,0.0
1540015200000,80,100,1020.1,0.3,0.0
1540058400000,80,75,1022.9,0.0,0.0
1540101600000,86,63,1020.4,0.5,0.0
1540123200000,79,100,1017.3,7.9,0.91
1540144800000,81,100,1012.9,0.0,0.0
1540188000000,80,25,1011.0,0.6,0.0
1540231200000,55,13,1011.3,0.0,0.0
1540274400000,99,100,988.2,0.2,0.0
1540296000000,85,100,987.6,5.7,1.86
1540317600000,83,50,990.4,0.0,0.0
1540360800000,74,13,999.6,0.4,0.0
1540382400000,58,25,1004.0,14.6,8.99
1540404000000,59,13,1004.8,0.0,0.0
1540447200000,77,88,994.9,0.2,0.0
1540468800000,62,25,996.0,13.9,2.64
1540490400000,67,75,999.2,0.0,0.0
1540533600000,84,25,1002.1,0.3,0.0
1540555200000,68,63,1003.2,11.8,6.97
1540576800000,88,63,1003.4,0.0,0.0
1540620000000,84,88,999.7,0.1,0.0
1540641600000,76,100,1002.5,5.1,2.8
1540663200000,70,63,1008.4,0.0,0.0
1540706400000,83,100,1021.0,0.0,0.0
1540728000000,71,63,1025.6,6.3,5.29
1540749600000,83,25,1028.7,0.0,0.0
1540792800000,74,100,1030.3,0.0,0.0
1540814400000,62,88,1029.4,5.6,2.44
1540836000000,55,100,1025.9,0.0,0.0
1540879200000,93,100,1014.6,0.0,0.0
1540900800000,91,100,1009.6,2.6,0.3
1540922400000,93,100,1007.2,0.0,0.0
1540965600000,81,63,1005.0,0.0,0.0
1540987200000,77,100,1008.1,4.2,7.92
1541008800000,86,100,1014.3,0.0,0.0
1541052000000,83,100,1024.3,0.0,0.0
1541073600000,75,38,1023.9,10.1,7.28
1541095200000,89,75,1022.1,0.0,0.0
1541138400000,95,100,1013.6,0.0,0.0
1541160000000,88,100,1013.1,6.1,0.4
1541181600000,85,75,1015.7,0.0,0.0
1541224800000,81,88,1018.1,0.0,0.0
1541246400000,72,75,1021.6,10.3,0.73
1541268000000,85,13,1024.2,0.0,0.0
1541311200000,91,38,1024.8,0.0,0.0
1541332800000,65,13,1025.3,12.0,7.76
1541354400000,91,38,1025.1,0.0,0.0
1541397600000,87,100,1021.9,0.0,0.0
1541419200000,96,100,1021.0,3.0,0.38
1541440800000,96,100,1019.8,0.0,0.0
1541484000000,96,100,1016.8,0.0,0.0
1541505600000,95,100,1016.1,2.8,0.43
1541527200000,95,100,1014.6,0.0,0.0
1541570400000,97,100,1016.4,0.0,0.0
1541592000000,96,100,1017.1,2.8,0.39
1541613600000,99,100,1017.3,0.0,0.0
1541656800000,95,100,1019.3,0.0,0.0
1541678400000,97,100,1020.3,3.1,0.53
1541700000000,98,100,1020.9,0.0,0.0
1541743200000,99,100,1021.7,0.0,0.0
1541764800000,94,100,1021.3,2.6,0.41
1541786400000,95,100,1019.8,0.0,0.0
1541829600000,99,100,1016.5,0.0,0.0
1541851200000,97,100,1016.5,2.4,0.36
1541872800000,95,100,1016.9,0.0,0.0
1541916000000,95,100,1016.5,0.0,0.0
1541959200000,97,100,1015.9,0.0,0.0
1542002400000,97,100,1014.1,0.0,0.0
1542024000000,93,100,1015.4,3.3,3.21
1542045600000,96,100,1015.3,0.0,0.0
1542088800000,97,100,1012.4,0.0,0.0
1542110400000,91,100,1014.2,4.0,2.33
1542132000000,90,88,1014.8,0.0,0.0
1542175200000,94,100,1017.9,0.0,0.0
1542196800000,79,100,1021.9,3.6,0.46
1542218400000,82,100,1023.7,0.0,0.0
1542261600000,98,100,1026.6,0.0,0.0
1542283200000,84,100,1027.6,4.2,0.2
1542304800000,91,100,1029.1,0.0,0.0
1542348000000,92,25,1033.8,0.0,0.0
1542391200000,87,13,1036.9,0.0,0.0
1542434400000,87,100,1036.5,0.0,0.0
1542456000000,82,50,1037.8,4.8,0.52
1542477600000,91,50,1036.9,0.0,0.0
1542542400000,72,100,1039.0,2.8,0.88
1542564000000,73,100,1038.8,0.0,0.0
1542628800000,71,88,1039.1,2.5,0.9
1542650400000,82,50,1038.6,0.0,0.0
1542693600000,80,100,1034.4,0.0,0.0
1542715200000,77,88,1032.6,2.7,1.1
1542736800000,86,100,1032.3,0.0,0.0
1542780000000,85,100,1034.4,0.0,0.0
1542823200000,71,88,1033.7,0.0,0.0
1542866400000,84,100,1027.8,0.0,0.0
1542888000000,83,88,1026.6,3.5,0.59
1542909600000,88,50,1026.3,0.0,0.0
1542952800000,93,100,1024.6,0.0,0.0
1542974400000,89,100,1023.4,1.7,0.47
1543039200000,94,100,1016.1,0.0,0.0
1543060800000,82,13,1016.6,4.1,5.55
1543082400000,88,100,1018.0,0.0,0.0
1543125600000,95,13,1018.8,0.0,0.0
1543147200000,85,0,1018.9,4.1,5.71
1543168800000,85,13,1018.2,0.0,0.0
1543212000000,77,100,1014.4,0.0,0.0
1543233600000,72,13,1014.3,4.1,5.86
1543255200000,79,13,1015.4,0.0,0.0
1543298400000,85,0,1019.9,-999.0,0.0
1543320000000,76,13,1023.3,-999.0,5.83
1543341600000,85,0,1026.4,-999.0,0.0
1543384800000,89,0,1031.1,-999.0,0.0
1543406400000,76,13,1031.5,-999.0,5.84
1543428000000,74,25,1030.6,-999.0,0.0
1543471200000,65,75,1022.6,0.0,0.0
1543492800000,68,100,1019.9,1.4,0.28
1543557600000,89,100,1011.4,-999.0,0.0
1543579200000,90,100,1011.8,-999.0,0.19
1543600800000,91,100,1012.3,-999.0,0.0
1543644000000,91,100,1011.7,-999.0,0.0
1543665600000,90,100,1010.7,-999.0,0.55
1543687200000,94,100,1009.0,-999.0,0.0
1543730400000,93,100,1005.3,0.0,0.0
1543752000000,88,100,1003.7,1.4,0.16
1543773600000,87,100,1000.7,0.0,0.0
1543816800000,95,100,994.2,0.0,0.0
1543838400000,94,100,992.5,1.3,0.34
1543860000000,96,100,990.5,0.0,0.0
1543903200000,92,38,990.3,0.0,0.0
1543924800000,89,100,991.2,1.7,0.39
1543989600000,65,0,1011.1,0.0,0.0
1544011200000,61,13,1015.6,2.9,4.07
1544032800000,68,0,1016.7,0.0,0.0
1544076000000,88,100,1015.6,0.0,0.0
1544097600000,89,88,1014.8,1.9,0.43
1544119200000,96,100,1012.2,0.0,0.0
1544162400000,94,100,999.4,0.0,0.0
1544184000000,99,100,996.7,1.3,0.0
1544205600000,99,100,994.4,0.0,0.0
1544248800000,98,100,983.8,0.0,0.0
1544270400000,95,100,983.1,1.3,0.52
1544292000000,85,100,982.0,0.0,0.0
1544335200000,91,100,976.3,0.0,0.0
1544356800000,93,100,979.9,1.0,0.48
1544378400000,95,100,984.1,0.0,0.0
1544421600000,89,100,989.1,0.0,0.0
1544443200000,86,50,993.2,1.7,0.39
1544464800000,95,100,999.0,0.0,0.0
1544508000000,94,100,1011.6,0.0,0.0
1544529600000,89,88,1017.4,1.1,0.21
1544551200000,89,88,1022.3,0.0,0.0
1544594400000,91,88,1028.3,0.0,0.0
1544616000000,84,88,1030.7,1.7,0.51
1544680800000,94,100,1033.0,0.0,0.0
1544702400000,87,100,1032.9,1.8,0.37
1544724000000,88,100,1033.2,0.0,0.0
1544767200000,93,100,1034.2,0.0,0.0
1544788800000,81,75,1034.4,1.9,0.26
1544810400000,88,38,1035.3,0.0,0.0
1544853600000,92,88,1036.1,0.0,0.0
1544875200000,91,88,1036.1,1.6,0.13
1544896800000,91,100,1034.9,0.0,0.0
1544940000000,91,88,1028.5,0.0,0.0
1544961600000,94,100,1025.4,1.0,0.06
1544983200000,98,100,1020.7,0.0,0.0
1545026400000,98,25,1017.0,0.0,0.0
1545048000000,95,100,1019.8,1.4,0.0
1545069600000,94,100,1022.4,0.0,0.0
1545112800000,95,100,1024.7,0.0,0.0
1545134400000,92,100,1025.0,1.1,0.0
1545156000000,88,100,1026.6,0.0,0.0
1545199200000,76,100,1026.3,0.0,0.0
1545220800000,82,100,1025.2,1.4,0.0
1545242400000,90,100,1023.3,0.0,0.0
1545285600000,77,100,1023.1,0.0,0.0
1545307200000,78,100,1022.4,1.1,0.02
1545328800000,80,100,1021.3,0.0,0.0
1545372000000,80,100,1016.7,0.0,0.0
1545393600000,83,100,1014.1,1.0,0.0
1545415200000,84,100,1011.3,0.0,0.0
1545458400000,87,100,1007.0,0.0,0.0
1545480000000,89,100,1008.3,1.1,0.23
1545501600000,94,100,1010.1,0.0,0.0
1545544800000,91,100,1012.0,0.0,0.0
1545566400000,90,100,1012.7,1.1,1.37
1545588000000,89,100,1013.2,0.0,0.0
1545631200000,83,100,1016.5,0.0,0.0
1545652800000,86,63,1018.0,2.6,1.56
1545717600000,90,25,1009.5,0.0,0.0
1545739200000,78,88,1010.4,1.8,4.48
1545760800000,75,100,1010.2,0.0,0.0
1545804000000,77,25,1011.8,0.0,0.0
1545825600000,77,63,1014.5,2.2,3.34
1545847200000,81,88,1014.4,0.0,0.0
1545890400000,92,50,1011.4,0.0,0.0
1545912000000,93,63,1010.0,2.2,0.41
1545933600000,90,100,1009.0,0.0,0.0
1545976800000,91,50,1013.2,0.0,0.0
1545998400000,84,25,1016.1,2.9,4.2
1546020000000,94,25,1018.1,0.0,0.0
1546084800000,76,100,1014.3,1.0,0.47
1546106400000,98,100,1013.8,0.0,0.0
1546149600000,92,88,1014.8,0.0,0.0
1546171200000,86,88,1017.2,1.2,1.77
1546192800000,91,100,1021.7,0.0,0.0
1546236000000,93,13,1025.7,-999.0,0.0
